url_path,views_total,views_unique
/hcmhcs/screenTranslate,101,71
/hcmhcs/screenTranslate/releases/tag/v1.5.2,20,16
/hcmhcs/screenTranslate/issues,6,6
/hcmhcs/screenTranslate/releases,4,4
/hcmhcs/screenTranslate/pulls,4,3
/hcmhcs/screenTranslate/issues/1,4,2
/hcmhcs/screenTranslate/blob/main/CONTRIBUTING.md,4,1
/hcmhcs/screenTranslate/commits,4,1
/hcmhcs/screenTranslate/branches,3,2
/hcmhcs/screenTranslate/tree/main/ScreenTranslate,3,2
