url_path,views_total,views_unique
/hcmhcs/screenTranslate,220,159
/hcmhcs/screenTranslate/releases/tag/v1.5.2,44,41
/hcmhcs/screenTranslate/releases,18,17
/hcmhcs/screenTranslate/issues,9,9
/hcmhcs/screenTranslate/pulls,4,4
/hcmhcs/screenTranslate/commits/main,3,3
/hcmhcs/screenTranslate/tree/main/ScreenTranslate,3,3
/hcmhcs/screenTranslate/tags,2,2
/hcmhcs/ScreenTranslate/releases,1,1
/hcmhcs/screenTranslate/blob/main/README.md,1,1
