url_path,views_total,views_unique
/hcmhcs/screenTranslate,352,234
/hcmhcs/screenTranslate/releases/tag/v1.5.2,85,72
/hcmhcs/screenTranslate/releases,15,14
/hcmhcs/screenTranslate/issues,13,8
/hcmhcs/screenTranslate/tree/main/ScreenTranslate,8,6
/hcmhcs/screentranslate,5,4
/hcmhcs/screenTranslate/tree/main/ScreenTranslate.xcodeproj,4,4
/hcmhcs/screenTranslate/projects,4,3
/hcmhcs/screenTranslate/security,4,3
/hcmhcs/screenTranslate/commits/main,4,2
