url_path,views_total,views_unique
/hcmhcs/screenTranslate,109,79
/hcmhcs/screenTranslate/releases/tag/v1.5.2,21,18
/hcmhcs/screenTranslate/releases,8,6
/hcmhcs/screenTranslate/issues,5,5
/hcmhcs/screenTranslate/issues/1,4,2
/hcmhcs/screenTranslate/blob/main/CONTRIBUTING.md,4,1
/hcmhcs/screenTranslate/commits,4,1
/hcmhcs/screenTranslate/branches,3,2
/hcmhcs/screenTranslate/commits/github-repo-stats,3,1
/hcmhcs/screenTranslate/pulls,3,1
